y_1,x_1,y_2,x_2
60505,43810,60615,43920
60515,44485,60625,44595
60520,38710,60630,38820
60525,38820,60635,38930
60525,44775,60635,44885
60540,43355,60650,43465
60555,43585,60665,43695
60560,43695,60670,43805
60560,43920,60670,44030
60590,39930,60700,40040
60595,38930,60705,39040
60600,44885,60710,44995
60605,43465,60715,43575
60615,43805,60725,43915
60625,39810,60735,39920
60625,44575,60735,44685
60630,44160,60740,44270
60635,44770,60745,44880
60665,44305,60775,44415
60670,43100,60780,43210
60670,43635,60780,43745
60690,43210,60800,43320
60710,42930,60820,43040
60710,44880,60820,44990
60720,43320,60830,43430
60725,43770,60835,43880
60730,40150,60840,40260
60735,44510,60845,44620
60750,42820,60860,42930
60770,43430,60880,43540
60775,40025,60885,40135
60775,44200,60885,44310
60800,43160,60910,43270
60805,43540,60915,43650
60820,39910,60930,40020
60820,42930,60930,43040
60830,43270,60940,43380
60840,40135,60950,40245
60855,43650,60965,43760
60860,42715,60970,42825
60865,39785,60975,39895
60870,44995,60980,45105
60880,43380,60990,43490
60885,40020,60995,40130
60890,40380,61000,40490
60900,44690,61010,44800
60915,39670,61025,39780
60915,43490,61025,43600
60925,38870,61035,38980
60925,39120,61035,39230
60925,39230,61035,39340
60930,39895,61040,40005
60930,42825,61040,42935
60930,42935,61040,43045
60940,40490,61050,40600
60940,43225,61050,43335
60940,44345,61050,44455
60950,40130,61060,40240
60955,40815,61065,40925
60955,43045,61065,43155
60965,43600,61075,43710
60975,39780,61085,39890
60980,44960,61090,45070
60985,40600,61095,40710
60990,43335,61100,43445
60995,40005,61105,40115
61000,40315,61110,40425
61010,42430,61120,42540
61010,44665,61120,44775
61010,44775,61120,44885
61025,43445,61135,43555
61035,38845,61145,38955
61035,39110,61145,39220
61035,45280,61145,45390
61040,39890,61150,40000
61040,42745,61150,42855
61040,42855,61150,42965
61050,40425,61160,40535
61050,44350,61160,44460
61065,40710,61175,40820
61065,42965,61175,43075
61065,43075,61175,43185
61085,39700,61195,39810
61090,44995,61200,45105
61095,40535,61205,40645
61105,40000,61215,40110
61110,40265,61220,40375
61120,42365,61230,42475
61120,44715,61230,44825
61120,44825,61230,44935
61130,39500,61240,39610
61145,38840,61255,38950
61145,39080,61255,39190
61150,39810,61260,39920
61150,42785,61260,42895
61155,43590,61265,43700
61170,43700,61280,43810
61175,40760,61285,40870
61175,42895,61285,43005
61175,43005,61285,43115
61180,44560,61290,44670
61180,45810,61290,45920
61185,43810,61295,43920
61200,43475,61310,43585
61200,45065,61310,45175
61210,43920,61320,44030
61215,39920,61325,40030
61225,44030,61335,44140
61230,42335,61340,42445
61230,44770,61340,44880
61230,44880,61340,44990
61235,45210,61345,45320
61240,39430,61350,39540
61240,39540,61350,39650
61250,40190,61360,40300
61255,39040,61365,39150
61255,40395,61365,40505
