y_1,x_1,y_2,x_2
2790,2275,2812,2297
2790,2297,2812,2319
2791,1928,2813,1950
2791,1950,2813,1972
2792,1168,2814,1190
2792,1190,2814,1212
2792,2239,2814,2261
2794,1314,2816,1336
2794,1336,2816,1358
2794,1906,2816,1928
2795,1100,2817,1122
2797,1995,2819,2017
2798,2361,2820,2383
2799,1830,2821,1852
2800,2017,2822,2039
2802,1884,2824,1906
2803,2039,2825,2061
2803,2112,2825,2134
2806,2803,2828,2825
2808,2061,2830,2083
2809,1212,2831,1234
2811,2083,2833,2105
2812,2295,2834,2317
2813,1928,2835,1950
2813,1950,2835,1972
2814,1161,2836,1183
2814,1183,2836,1205
2814,2221,2836,2243
2816,1303,2838,1325
2816,1325,2838,1347
2816,1906,2838,1928
2820,2167,2842,2189
2821,1809,2843,1831
2821,1831,2843,1853
2822,2007,2844,2029
2822,2743,2844,2765
2825,1972,2847,1994
2825,2029,2847,2051
2830,2051,2852,2073
2831,1205,2853,1227
2831,1227,2853,1249
2831,2765,2853,2787
2834,2135,2856,2157
2835,1928,2857,1950
2835,1950,2857,1972
2836,1153,2858,1175
2836,1175,2858,1197
2838,1891,2860,1913
2838,2260,2860,2282
2842,2164,2864,2186
2843,1837,2865,1859
2844,2110,2866,2132
2844,2739,2866,2761
2847,1972,2869,1994
2853,1197,2875,1219
2853,1219,2875,1241
2853,2087,2875,2109
2853,2671,2875,2693
2853,2693,2875,2715
2857,1913,2879,1935
2857,1935,2879,1957
2858,1143,2880,1165
2858,1165,2880,1187
2860,2247,2882,2269
2860,2269,2882,2291
2863,2062,2885,2084
2864,2162,2886,2184
2864,2318,2886,2340
2869,1957,2891,1979
2870,2198,2892,2220
2872,2039,2894,2061
2875,1187,2897,1209
2875,1209,2897,1231
2875,1231,2897,1253
2875,2130,2897,2152
2879,1894,2901,1916
2879,1916,2901,1938
2880,1141,2902,1163
2880,1163,2902,1185
2881,2106,2903,2128
2886,2158,2908,2180
2888,1998,2910,2020
2891,2084,2913,2106
2897,2128,2919,2150
2898,1974,2920,1996
2901,2058,2923,2080
2902,2612,2924,2634
2903,2106,2925,2128
2907,1950,2929,1972
2908,2156,2930,2178
2913,2080,2935,2102
2914,2303,2936,2325
