y_1,x_1,y_2,x_2
2875,2126,2912,2163
2875,3899,2912,3936
2875,5403,2912,5439
2879,4533,2915,4569
2879,4973,2915,5009
2879,5173,2915,5209
2879,6069,2915,6106
2882,2363,2919,2399
2882,2629,2919,2666
2882,4633,2919,4669
2882,4669,2919,4706
2882,6546,2919,6583
2882,6583,2919,6619
2885,3423,2922,3459
2885,5053,2922,5089
2885,5949,2922,5986
2885,6396,2922,6433
2889,3573,2925,3609
2892,3973,2929,4009
2892,4009,2929,4046
2895,4306,2932,4343
2895,4569,2932,4606
2895,5129,2932,5166
2895,5313,2932,5349
2895,5349,2932,5386
2895,5523,2932,5559
2895,6306,2932,6343
2895,6486,2932,6523
2899,6153,2935,6189
2902,4266,2939,4303
2902,4489,2939,4526
2902,5009,2939,5046
2902,6229,2939,6266
2902,6266,2939,6303
2905,5209,2942,5246
2909,5089,2945,5126
2912,2696,2949,2733
2912,3886,2949,3923
2915,4526,2952,4563
2915,4966,2952,5003
2915,5166,2952,5203
2915,6053,2952,6089
2915,6343,2952,6379
2919,4226,2955,4263
2919,4633,2955,4669
2919,6543,2955,6579
2922,5046,2959,5083
2922,5923,2959,5959
2922,5959,2959,5996
2925,4449,2962,4486
2925,5603,2962,5639
2929,3949,2965,3986
2929,3986,2965,4023
2929,4023,2965,4059
2929,5486,2965,5523
2929,6189,2965,6226
2932,2129,2969,2166
2932,4303,2969,4339
2932,4563,2969,4599
2932,5126,2969,5163
2932,5286,2969,5323
2932,5323,2969,5359
2932,6303,2969,6339
2932,6379,2969,6416
2932,6496,2969,6533
2939,4263,2975,4299
2939,4486,2975,4523
2939,5003,2975,5039
2942,4189,2979,4226
2942,5799,2979,5836
2945,2253,2982,2289
2945,5083,2982,5119
2945,6586,2982,6623
2952,4413,2989,4449
2952,4523,2989,4559
2952,5163,2989,5199
2952,5996,2989,6033
2952,6339,2989,6376
2955,4226,2992,4263
2955,4763,2992,4799
2959,5039,2995,5076
2959,5759,2995,5796
2959,5893,2995,5929
2959,5929,2995,5966
2962,4449,2999,4486
2962,5576,2999,5613
2962,6623,2999,6659
2965,3819,3002,3856
2965,3953,3002,3989
2965,5459,3002,5496
2965,5723,3002,5759
2965,6163,3002,6199
2969,4719,3005,4756
2969,5119,3005,5156
2969,5259,3005,5296
2969,5296,3005,5333
2969,6099,3005,6136
2969,6286,3005,6323
2969,6399,3005,6436
2972,3639,3009,3676
2975,4486,3012,4523
2975,4986,3012,5023
2979,4179,3015,4216
2979,5796,3015,5833
2982,4683,3019,4719
2982,5076,3019,5113
2985,3599,3022,3636
2989,2149,3025,2186
2989,4119,3025,4156
2989,4379,3025,4416
2989,5156,3025,5193
2989,5966,3025,6003
2989,6003,3025,6039
2989,6323,3025,6359
2992,4216,3029,4253
2992,4756,3029,4793
2995,5023,3032,5059
2995,5539,3032,5576
2995,5659,3032,5696
2995,5759,3032,5796
2995,5873,3032,5909
2995,5909,3032,5946
2999,4323,3035,4359
2999,4416,3035,4453
3002,5426,3039,5463
3005,4719,3042,4756
3005,5113,3042,5149
3005,5239,3042,5276
3005,5276,3042,5313
3005,6239,3042,6276
3005,6376,3042,6413
3009,3693,3045,3729
3009,6446,3045,6483
